Reportedarrest060708.csv
UNITID_P,INSTNM,BRANCH,Address,City,State,Zip,sector_cd,sector_desc,men_total,women_total,Total,Weapon6,Drug6,Liquor6,Weapon7,Drug7,Liquor7,Weapon8,Drug8,Liquor8,FILTER06,FILTER07,FILTER08
16826301.0,Westfield State College,Main Campus,577 WESTERN AVE,WESTFIELD,MA,10861630.0,1.0,Public, 4-year or above,2530.0,3018.0,5548.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
16828101.0,Wheaton College,Main Campus,26 E MAIN ST,NORTON,MA,2766.0,2.0,Private nonprofit, 4-year or above,628.0,1027.0,1655.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
16829001.0,Wheelock College,Main Campus,200 THE RIVERWAY,BOSTON,MA,22154176.0,2.0,Private nonprofit, 4-year or above,75.0,1034.0,1109.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
16834201.0,Williams College,Main Campus,880 MAIN ST. PO Box 368,WILLIAMSTOWN,MA,12670368.0,2.0,Private nonprofit, 4-year or above,1028.0,1044.0,2072.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
16842101.0,Worcester Polytechnic Institute,Main Campus,100 INSTITUTE RD,WORCESTER,MA,1609.0,2.0,Private nonprofit, 4-year or above,3336.0,1220.0,4556.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
16843001.0,Worcester State College,Main Campus,486 CHANDLER ST,WORCESTER,MA,16022597.0,1.0,Public, 4-year or above,2062.0,3316.0,5378.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
16851901.0,Fiser's College of Cosmetology,Main Campus,329-1/2 E MAUMEE,ADRIAN,MI,49221.0,9.0,Private for-profit, less-than 2-year,0.0,13.0,13.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
16852801.0,Adrian College,Main Campus,110 S. Madison Street,Adrian,MI,49221.0,2.0,Private nonprofit, 4-year or above,774.0,695.0,1469.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
16854601.0,Albion College,Main Campus,611 E PORTER ST,ALBION,MI,49224.0,2.0,Private nonprofit, 4-year or above,864.0,996.0,1860.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
16855501.0,Hillsdale Beauty College,Main Campus,64 WALDRON ST,HILLSDALE,MI,49242.0,9.0,Private for-profit, less-than 2-year,0.0,47.0,47.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
16857301.0,Northwestern Technological Institute,Main Campus,24567 NORTHWESTERN HWY STE 200,SOUTHFIELD,MI,48075.0,9.0,Private for-profit, less-than 2-year,435.0,10.0,445.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
16859101.0,Alma College,Main Campus,614 W SUPERIOR,ALMA,MI,488011599.0,2.0,Private nonprofit, 4-year or above,615.0,767.0,1382.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
16860701.0,Alpena Community College,Main Campus,665 JOHNSON ST,ALPENA,MI,49707.0,4.0,Public, 2-year,904.0,1138.0,2042.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
16874001.0,Andrews University,Main Campus,8975 US Hwy 31,BERRIEN SPRINGS,MI,49104.0,2.0,Private nonprofit, 4-year or above,1858.0,1561.0,3419.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
16878601.0,Aquinas College,Main Campus,1607 ROBINSON RD SE,GRAND RAPIDS,MI,495061799.0,2.0,Private nonprofit, 4-year or above,769.0,1390.0,2159.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
16883801.0,Baker College of Owosso,BAKER COLLEGE OF OWOSSO,1020 S WASHINGTON ST,OWOSSO,MI,488674400.0,2.0,Private nonprofit, 4-year or above,989.0,1937.0,2926.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
16884701.0,Baker College of Flint,BAKER COLLEGE OF FLINT,1050 West Bristol Road,Flint,MI,485079987.0,2.0,Private nonprofit, 4-year or above,1733.0,4087.0,5820.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
16884702.0,Baker College of Flint,Cass City Campus of Baker College,6667 Main Street,Cass City,MI,48726.0,2.0,Private nonprofit, 4-year or above,1733.0,4087.0,5820.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0
16884703.0,Baker College of Flint,West Branch Campus of Baker College,960 S. M-33,West Branch,MI,48661.0,2.0,Private nonprofit, 4-year or above,1733.0,4087.0,5820.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0
16888301.0,Bay de Noc Community College,Main Campus,2001 N LINCOLN RD,ESCANABA,MI,498292511.0,4.0,Public, 2-year,949.0,1465.0,2414.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
16888302.0,Bay de Noc Community College,Bay-West Campus,2801 N. U.S. 2,Iron Mountain,MI,49801.0,4.0,Public, 2-year,949.0,1465.0,2414.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0
16889201.0,Bayshire Academy of Beauty Craft Inc,Main Campus,917 SAGINAW ST,BAY CITY,MI,487085614.0,9.0,Private for-profit, less-than 2-year,1.0,28.0,29.0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
16908001.0,Calvin College,Main Campus,3201 BURTON SE,GRAND RAPIDS,MI,49546.0,2.0,Private nonprofit, 4-year or above,1897.0,2274.0,4171.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
16909901.0,Calvin Theological Seminary,Main Campus,3233 BURTON ST SE,GRAND RAPIDS,MI,495464387.0,2.0,Private nonprofit, 4-year or above,215.0,61.0,276.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
16918701.0,Carnegie Institute,Main Campus,550 STEPHENSON HWY #100,TROY,MI,48083.0,6.0,Private for-profit, 2-year,52.0,298.0,350.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
16922001.0,Michigan School of Professional Psychology,MAIN CAMPUS,26811 ORCHARD LAKE ROAD,FARMINGTON HILLS,MI,483344512.0,2.0,Private nonprofit, 4-year or above,31.0,96.0,127.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
16924801.0,Central Michigan University,Main Campus,312U WARRINER HALL,MT PLEASANT,MI,48859.0,1.0,Public, 4-year or above,11530.0,15695.0,27225.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
16927501.0,Mott Community College,Main Campus,1401 E COURT ST,FLINT,MI,48503.0,4.0,Public, 2-year,4331.0,6482.0,10813.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
16927502.0,Mott Community College,Southern Lakes Branch Center,2100 West Thompson Road,Fenton,MI,48430.0,4.0,Public, 2-year,4331.0,6482.0,10813.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0
16928401.0,Empire Beauty School-Michigan,Main Campus,1735 FOUR MILE NE,GRAND RAPIDS,MI,495252440.0,9.0,Private for-profit, less-than 2-year,24.0,400.0,424.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
16928403.0,Empire Beauty School-Michigan,Standale Branch,455 Standale Plaza NW,Grand Rapids,MI,49544.0,9.0,Private for-profit, less-than 2-year,24.0,400.0,424.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
16928404.0,Empire Beauty School-Michigan,Portage,6091 Constitution Blvd.,Portage,MI,49024.0,9.0,Private for-profit, less-than 2-year,24.0,400.0,424.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
16932701.0,Cleary University,Cleary University - Washtenaw Campus,3601 Plymouth Road,Ann Arbor,MI,481052659.0,2.0,Private nonprofit, 4-year or above,402.0,455.0,857.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
16932702.0,Cleary University,CLEARY UNIVERSITY,3750 CLEARY DRIVE,HOWELL,MI,488438566.0,2.0,Private nonprofit, 4-year or above,402.0,455.0,857.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
16936301.0,Concordia University-Ann Arbor,Main Campus,4090 GEDDES RD,ANN ARBOR,MI,48105.0,2.0,Private nonprofit, 4-year or above,325.0,571.0,896.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
16942401.0,Cranbrook Academy of Art,Main Campus,39221  WOODWARD AVENUE,BLOOMFIELD HILLS,MI,483030801.0,2.0,Private nonprofit, 4-year or above,71.0,80.0,151.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
16944201.0,College for Creative Studies,College for Creative Studies,201 E KIRBY,DETROIT,MI,48202.0,2.0,Private nonprofit, 4-year or above,776.0,593.0,1369.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
16947901.0,Davenport University,Davenport University - Grand Rapids Main Campus,6191 Kraft Avenue S.E.,Grand Rapids,MI,49512.0,2.0,Private nonprofit, 4-year or above,3452.0,7321.0,10773.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
16947905.0,Davenport University,Davenport University - Alma,1500 North Pine Street,Alma,MI,48801.0,2.0,Private nonprofit, 4-year or above,3452.0,7321.0,10773.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
16947906.0,Davenport University,Davenport University - Battle Creek,200 West Van Buren Street,Battle Creek,MI,49017.0,2.0,Private nonprofit, 4-year or above,3452.0,7321.0,10773.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
16947908.0,Davenport University,Davenport University - Gaylord,80 Livingston Blvd.,Gaylord,MI,49735.0,2.0,Private nonprofit, 4-year or above,3452.0,7321.0,10773.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
16947909.0,Davenport University,Davenport University - Traverse City,2200 Dendrinos Drive, STE. 110,Traverse City,MI,49684.0,2.0,Private nonprofit, 4-year or above,3452.0,7321.0,10773.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
16947911.0,Davenport University,Davenport University - South Bend/Mishawaka,7121 Grape Road,Granger,IN,465309069.0,2.0,Private nonprofit, 4-year or above,3452.0,7321.0,10773.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
16947912.0,Davenport University,Davenport University - Merrillville,8200 Georgia Street,Merriville,IN,464106128.0,2.0,Private nonprofit, 4-year or above,3452.0,7321.0,10773.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
16947913.0,Davenport University,Davenport University - Kalamazoo,4123 West Main Street,Kalamazoo,MI,490062791.0,2.0,Private nonprofit, 4-year or above,3452.0,7321.0,10773.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
16947914.0,Davenport University,Davenport University - Lansing,220 East Kalamazoo,Lansing,MI,489332197.0,2.0,Private nonprofit, 4-year or above,3452.0,7321.0,10773.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
16947915.0,Davenport University,Davenport University - Dearborn,4801 Oakman Blvd.,Dearborn,MI,481263799.0,2.0,Private nonprofit, 4-year or above,3452.0,7321.0,10773.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
16947917.0,Davenport University,Davenport University - Lapeer,550 Lake Drive, Ste. B,Lapeer,MI,48446.0,2.0,Private nonprofit, 4-year or above,3452.0,7321.0,10773.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
16947919.0,Davenport University,Davenport University - Romeo,71180 Van Dyke road,Romeo,MI,48065.0,2.0,Private nonprofit, 4-year or above,3452.0,7321.0,10773.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
16947924.0,Davenport University,Davenport University - Warren,27650 Dequindre,Warren,MI,480925209.0,2.0,Private nonprofit, 4-year or above,3452.0,7321.0,10773.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
16947925.0,Davenport University,Davenport University - Flint,4318 Miller Road Suite A,Flint,MI,48507.0,2.0,Private nonprofit, 4-year or above,3452.0,7321.0,10773.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
16947926.0,Davenport University,Davenport University - Midland,3555 E Patrick Road,Midland,MI,48642.0,2.0,Private nonprofit, 4-year or above,3452.0,7321.0,10773.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
16947927.0,Davenport University,Davenport University - Bay City,3930 Traxler Court,Bay City,MI,48706.0,2.0,Private nonprofit, 4-year or above,3452.0,7321.0,10773.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
16947928.0,Davenport University,Davenport University - Bad Axe,150 Nugent Road,Bad Axe,MI,48413.0,2.0,Private nonprofit, 4-year or above,3452.0,7321.0,10773.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
16947929.0,Davenport University,Davenport University - Caro,1231 Cleaver Road,Caro,MI,48723.0,2.0,Private nonprofit, 4-year or above,3452.0,7321.0,10773.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
16947930.0,Davenport University,Davenport University - Saginaw,5300 Bay Road,Saginaw,MI,48604.0,2.0,Private nonprofit, 4-year or above,3452.0,7321.0,10773.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
16947931.0,Davenport University,Davenport University -  Grand Rapids Fulton Street,415 East Fulton,Grand Rapids,MI,49503.0,2.0,Private nonprofit, 4-year or above,3452.0,7321.0,10773.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
16947932.0,Davenport University,Davenport University - Holland,643 S Waverly Road,Holland,MI,494239121.0,2.0,Private nonprofit, 4-year or above,3452.0,7321.0,10773.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
16950301.0,David Pressley School of Cosmetology,Main Campus,1127 S WASHINGTON ST,ROYAL OAK,MI,480673219.0,9.0,Private for-profit, less-than 2-year,22.0,229.0,251.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
16950302.0,David Pressley School of Cosmetology,Branch,21255 Wick Road,Taylor,MI,481803749.0,9.0,Private for-profit, less-than 2-year,22.0,229.0,251.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
16952101.0,Delta College,Delta College,1961 Delta Road,UNIVERSITY CENTER,MI,48710.0,4.0,Public, 2-year,4877.0,6022.0,10899.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
16956701.0,Detroit Business Institute-Southfield,Detroit Business Institute-Southfield,23077 GREENFIELD RD STE LL28,SOUTHFIELD,MI,48075.0,9.0,Private for-profit, less-than 2-year,16.0,172.0,188.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
16957601.0,Detroit Business Institute-Downriver,Detroit Business Institute-Downriver,19100 FORT ST,RIVERVIEW,MI,48193.0,9.0,Private for-profit, less-than 2-year,2.0,95.0,97.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
16962801.0,Michigan State University College of Law,Main Campus,368 LAW COLLEGE BLDG,EAST LANSING,MI,488241300.0,2.0,Private nonprofit, 4-year or above,580.0,376.0,956.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
16965501.0,Michigan Institute of Aviation and Technology,Main Campus,WILLOW RUN AIRPORT     47884 D ST,BELLEVILLE,MI,48111.0,6.0,Private for-profit, 2-year,682.0,38.0,720.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
16971601.0,University of Detroit Mercy,McNichols,4001 W McNichols Rd,DETROIT,MI,48221.0,2.0,Private nonprofit, 4-year or above,2279.0,3446.0,5725.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
16971602.0,University of Detroit Mercy,Outer Drive,8200 W. Outer Drive,Detroit,MI,48219.0,2.0,Private nonprofit, 4-year or above,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,NULL,NULL
16971603.0,University of Detroit Mercy,Law School,651 E. Jefferson,Detroit,MI,48226.0,2.0,Private nonprofit, 4-year or above,2279.0,3446.0,5725.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
16971604.0,University of Detroit Mercy,Corktown,2700 Martin Luther King Jr. Blvd.,Detroit,MI,482082576.0,2.0,Private nonprofit, 4-year or above,2279.0,3446.0,5725.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0
16973401.0,Dorsey Business Schools,Main Campus,30821 BARRINGTON,MADISON HEIGHTS,MI,48071.0,9.0,Private for-profit, less-than 2-year,23.0,178.0,201.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
16976101.0,Dorsey Business Schools,Main Campus,15755 NORTHLINE RD,SOUTHGATE,MI,48195.0,9.0,Private for-profit, less-than 2-year,15.0,194.0,209.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
16979801.0,Eastern Michigan University,Eastern Michigan University,1200 Oakwood,YPSILANTI,MI,48197.0,1.0,Public, 4-year or above,9017.0,13015.0,22032.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
16981301.0,Creative Hair School of Cosmetology,Main Campus,G-4439 Clio Rd,Flint,MI,48504.0,99.0,not Dertermined yet,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,NULL,NULL
16991001.0,Ferris State University,Main Campus,901 S State St,Big Rapids,MI,493072251.0,1.0,Public, 4-year or above,6911.0,6621.0,13532.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
16994701.0,Flint Institute of Barbering Inc,Main Campus,3214 FLUSHING RD,FLINT,MI,485044395.0,6.0,Private for-profit, 2-year,49.0,3.0,52.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
16997401.0,Glen Oaks Community College,Main Campus,62249 SHIMMEL RD,CENTREVILLE,MI,490329719.0,4.0,Public, 2-year,590.0,977.0,1567.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
16998301.0,Kettering University,Main Campus,1700 W. Third Avenue,Flint,MI,485044898.0,2.0,Private nonprofit, 4-year or above,2099.0,501.0,2600.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
16999201.0,Gogebic Community College,Gogebic Community College, Ironwood,E 4946 Jackson Road,Ironwood,MI,49938.0,4.0,Public, 2-year,377.0,637.0,1014.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
17000001.0,Grace Bible College,Main Campus,1011 ALDON SW,WYOMING,MI,49509.0,2.0,Private nonprofit, 4-year or above,100.0,79.0,179.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
17003701.0,Cornerstone University,Main Campus,1001 E BELTLINE AVE NE,GRAND RAPIDS,MI,495255897.0,2.0,Private nonprofit, 4-year or above,1042.0,1398.0,2440.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
17004601.0,Everest Institute-Grand Rapids,Main Campus,1750 WOODWORTH ST NE,GRAND RAPIDS,MI,49525.0,9.0,Private for-profit, less-than 2-year,109.0,882.0,991.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
17005501.0,Grand Rapids Community College,Main Campus,143 BOSTWICK AVE NE,GRAND RAPIDS,MI,495033295.0,4.0,Public, 2-year,7484.0,7919.0,15403.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
17008201.0,Grand Valley State University,Allendale Campus,1 CAMPUS DR,ALLENDALE,MI,494019403.0,1.0,Public, 4-year or above,9381.0,14511.0,23892.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
17008202.0,Grand Valley State University,Pew Campus (Grand Rapids),401 W. Fulton Street,Grand Rapids,MI,495046431.0,1.0,Public, 4-year or above,9381.0,14511.0,23892.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
17008203.0,Grand Valley State University,Meijer Campus (Holland),515 South Waverly Rd.,Holland,MI,494237489.0,1.0,Public, 4-year or above,9381.0,14511.0,23892.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
17008204.0,Grand Valley State University,Muskegon Campus,221 South Quarterline Rd.,Muskegon,MI,49441.0,1.0,Public, 4-year or above,9381.0,14511.0,23892.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
17008205.0,Grand Valley State University,Traverse City Campus,2200 Dendrinos Dr. Suite 101,Traverse City,MI,49684.0,1.0,Public, 4-year or above,9381.0,14511.0,23892.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
17009101.0,Great Lakes Christian College,Main Campus,6211 W WILLOW HWY,LANSING,MI,489171299.0,2.0,Private nonprofit, 4-year or above,135.0,123.0,258.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
17024001.0,Henry Ford Community College,Main Campus,5101 EVERGREEN RD,DEARBORN,MI,481281495.0,4.0,Public, 2-year,6603.0,8968.0,15571.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
17024002.0,Henry Ford Community College,Dearborn Heights Center,22586 Ann Arbor Trail,Dearborn Heights,MI,48127.0,4.0,Public, 2-year,6603.0,8968.0,15571.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
17024003.0,Henry Ford Community College,M-TEC,3601 Schaefer Road,Dearborn,MI,48126.0,4.0,Public, 2-year,6603.0,8968.0,15571.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
17030101.0,Hope College,Main Campus,141 E 12TH ST,HOLLAND,MI,49423.0,2.0,Private nonprofit, 4-year or above,1301.0,1937.0,3238.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
17041701.0,ITT Technical Institute-Wyoming,Main Campus,1980 METRO CT SW,WYOMING,MI,49519.0,3.0,Private for-profit, 4-year or above,603.0,192.0,795.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
17044401.0,Jackson Community College,Main Campus,2111 EMMONS RD,JACKSON,MI,492018399.0,4.0,Public, 2-year,2477.0,4129.0,6606.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
17044406.0,Jackson Community College,College Flight Center,3610 Wildwood,Jackson,MI,49202.0,4.0,Public, 2-year,2477.0,4129.0,6606.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
17044409.0,Jackson Community College,Clyde Letarte Center,3120 West Carleton Road,Hillsdale,MI,49242.0,4.0,Public, 2-year,2477.0,4129.0,6606.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0
17044410.0,Jackson Community College,JCC@Lisd Tech,1376 N Main Street,Adrian,MI,49221.0,4.0,Public, 2-year,2477.0,4129.0,6606.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0
17051401.0,Wright Beauty Academy,WRIGHT BEAUTY ACADEMY,6666 LOVERS LN,PORTAGE,MI,49002.0,9.0,Private for-profit, less-than 2-year,3.0,88.0,91.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
17053201.0,Kalamazoo College,Main Campus,1200 ACADEMY ST,KALAMAZOO,MI,490063295.0,2.0,Private nonprofit, 4-year or above,604.0,785.0,1389.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
17054101.0,Kalamazoo Valley Community College,KALAMAZOO VALLEY COMMUNITY COLLEGE TEXAS TOWNSHIP,P.O. box 4070,KALAMAZOO,MI,490034070.0,4.0,Public, 2-year,5284.0,5921.0,11205.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
17054102.0,Kalamazoo Valley Community College,KALAMAZOO VALLEY COMMUNITY COLLEGE ARCADIA COMMONS,202 N. Rose Street,Kalamazoo,MI,49007.0,4.0,Public, 2-year,5284.0,5921.0,11205.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
17055001.0,Kellogg Community College,KCC-Main Campus,450 NORTH AVE,BATTLE CREEK,MI,490173397.0,4.0,Public, 2-year,1790.0,3784.0,5574.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
17055002.0,Kellogg Community College,KCC Fehsenfeld Center,2950 West M-179 Highway,Hastings,MI,49058.0,4.0,Public, 2-year,1790.0,3784.0,5574.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
17055003.0,Kellogg Community College,KCC Grahl Center,125 Seeley Street,Coldwater,MI,49036.0,4.0,Public, 2-year,1790.0,3784.0,5574.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
17055004.0,Kellogg Community College,KCC RMTC,405 Hill Brady Road,Battle Creek,MI,49015.0,4.0,Public, 2-year,1790.0,3784.0,5574.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
