Noncampuscrime070809.csv
UNITID_P,INSTNM,BRANCH,Address,City,State,ZIP,sector_cd,Sector_desc,men_total,women_total,Total,MURD7,NEG_M7,FORCIB7,NONFOR7,ROBBE7,AGG_A7,BURGLA7,VEHIC7,ARSON7,MURD8,NEG_M8,FORCIB8,NONFOR8,ROBBE8,AGG_A8,BURGLA8,VEHIC8,ARSON8,MURD9,NEG_M9,FORCIB9,NONFOR9,ROBBE9,AGG_A9,BURGLA9,VEHIC9,ARSON9,FILTER07,FILTER08,FILTER09
190761001.0,Dominican College of Blauvelt,Main Campus,470 Western Highway,Orangeburg,NY,109621210.0,2.0,Private nonprofit, 4-year or above,643.0,1456.0,2099.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
190770001.0,Dowling College,Dowling College,IDLE HOUR BLVD,OAKDALE,NY,117691999.0,2.0,Private nonprofit, 4-year or above,2291.0,3241.0,5532.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
190770002.0,Dowling College,Dowling College/Brookhaven Campus,1300 William Floyd Parkway,Shirley,NY,119671822.0,2.0,Private nonprofit, 4-year or above,2291.0,3241.0,5532.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
190840001.0,Dutchess Community College,Main Campus,53 PENDELL RD,POUGHKEEPSIE,NY,126013415.0,4.0,Public, 2-year,4437.0,5386.0,9823.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
190956001.0,Ellis Hospital School of Nursing,Ellis  School of Nursing,1101 NOTT ST,SCHENECTADY,NY,12308.0,5.0,Private nonprofit, 2-year,19.0,102.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
190974001.0,Elmira Business Institute,Elmira Business Institute,303 North Main Street,ELMIRA,NY,14901.0,6.0,Private for-profit, 2-year,68.0,447.0,515.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
190983001.0,Elmira College,Main Campus,One Park Place,Elmira,NY,14901.0,2.0,Private nonprofit, 4-year or above,454.0,1180.0,1634.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
191083001.0,Erie Community College,Main Campus,121 ELLICOTT ST,BUFFALO,NY,14203.0,4.0,Public, 2-year,7445.0,7378.0,14823.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
191083002.0,Erie Community College,North Campus,6205 Main Street,Williamsville,NY,14221.0,4.0,Public, 2-year,7445.0,7378.0,14823.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
191083003.0,Erie Community College,South Campus,4041 Southwestern Blvd.,Orchard Park,NY,14127.0,4.0,Public, 2-year,7445.0,7378.0,14823.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
191126001.0,Fashion Institute of Technology,FASHION INSTITUTE OF TECHNOLOGY,7th Avenue  at  27th Street,NEW YORK,NY,100015992.0,1.0,Public, 4-year or above,1627.0,8786.0,10413.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
191199001.0,Finger Lakes Community College,Main Campus,3325 Marvin Sands Dr.,CANANDAIGUA,NY,144248395.0,4.0,Public, 2-year,2971.0,3728.0,6699.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
191205001.0,Five Towns College,Main Campus,305 N SERVICE RD,DIX HILLS,NY,117465871.0,3.0,Private for-profit, 4-year or above,792.0,381.0,1173.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
191241001.0,Fordham University,Main Campus,441 E FORDHAM RD,BRONX,NY,10458.0,2.0,Private nonprofit, 4-year or above,6362.0,8182.0,14544.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,1.0
191241002.0,Fordham University,FORDHAM UNI-LINCOLN CENTER CAMPUS,113 W 60 ST,NEW YORK,NY,10023.0,2.0,Private nonprofit, 4-year or above,6362.0,8182.0,14544.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
191241003.0,Fordham University,Fordham University - Westchester Campus,400 Westchester Avenue,West Harrison,NY,10604.0,2.0,Private nonprofit, 4-year or above,6362.0,8182.0,14544.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,1.0
191287001.0,French Culinary Institute,The French Culinary Institute,462 BROADWAY,NEW YORK,NY,100132618.0,9.0,Private for-profit, less-than 2-year,116.0,166.0,282.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
191302001.0,Fulton-Montgomery Community College,Main Campus,2805 ST HWY 67,JOHNSTOWN,NY,120953790.0,4.0,Public, 2-year,1180.0,1552.0,2732.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
191311001.0,Gemological Institute of America-New York,New York Education Center,270 MADISON AVE 2ND FLOOR,NEW YORK,NY,100160601.0,8.0,Private nonprofit, less-than 2-year,43.0,61.0,104.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
191320001.0,The General Theological Seminary,Main Campus,175 9TH AVE,NEW YORK,NY,10011.0,2.0,Private nonprofit, 4-year or above,79.0,60.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
191339001.0,Genesee Community College,Batavia Campus,1 College Road,BATAVIA,NY,14020.0,4.0,Public, 2-year,2686.0,4522.0,7208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
191384001.0,Global Business Institute,Main Campus,1931 MOTT AVE,FAR ROCKAWAY,NY,11691.0,8.0,Private nonprofit, less-than 2-year,40.0,130.0,170.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
191393001.0,Global Business Institute,Branch Campus,145 E 125TH ST,NEW YORK,NY,10035.0,8.0,Private nonprofit, less-than 2-year,107.0,382.0,489.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
191515001.0,Hamilton College,Main Campus,198 COLLEGE HILL RD,CLINTON,NY,13323.0,2.0,Private nonprofit, 4-year or above,882.0,1000.0,1882.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
191533001.0,Hartwick College,Main Campus,One Hartwick Drive,ONEONTA,NY,138204020.0,2.0,Private nonprofit, 4-year or above,609.0,861.0,1470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0
191597001.0,Helene Fuld College of Nursing,Main Campus,24 East 120th Street,New York,NY,10035.0,5.0,Private nonprofit, 2-year,56.0,298.0,354.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
191612001.0,Herkimer County Community College,Herkimer County Community College,100 RESERVOIR RD,HERKIMER,NY,133501598.0,4.0,Public, 2-year,1571.0,2154.0,3725.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
191621001.0,Hilbert College,Main Campus,5200 S PARK AVE,HAMBURG,NY,140751597.0,2.0,Private nonprofit, 4-year or above,362.0,605.0,967.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
191630001.0,Hobart William Smith Colleges,Main Campus,300 Pulteney Street,GENEVA,NY,14456.0,2.0,Private nonprofit, 4-year or above,968.0,1147.0,2115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
191649001.0,Hofstra University,Main Campus,1000 Hempstead Turnpike,HEMPSTEAD,NY,115491170.0,2.0,Private nonprofit, 4-year or above,5409.0,6659.0,12068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
191676001.0,Houghton College,Main Campus,1 WILLARD AVE,HOUGHTON,NY,14744.0,2.0,Private nonprofit, 4-year or above,469.0,867.0,1336.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
191676002.0,Houghton College,West Seneca Campus,810 Union Road,West Seneca,NY,142243425.0,2.0,Private nonprofit, 4-year or above,469.0,867.0,1336.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
191719001.0,Hudson Valley Community College,Main Campus,80 VANDENBURGH AVE,TROY,NY,12180.0,4.0,Public, 2-year,7027.0,6293.0,13320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
191728001.0,Hunter Business School,Main Campus,3601 HEMPSTEAD TPK,LEVITTOWN,NY,117561375.0,9.0,Private for-profit, less-than 2-year,213.0,767.0,980.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
191728002.0,Hunter Business School,Medford Campus,3247 Route 112,Medford,NY,11763.0,9.0,Private for-profit, less-than 2-year,213.0,767.0,980.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,1.0,1.0
191764001.0,Institute of Design and Construction,Main Campus,141 WILLOUGHBY ST,BROOKLYN,NY,112015380.0,5.0,Private nonprofit, 2-year,133.0,31.0,164.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
191834001.0,Institute of Audio Research,Main Campus,64 UNIVERSITY PL,NEW YORK,NY,10003.0,9.0,Private for-profit, less-than 2-year,732.0,86.0,818.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
191931001.0,Iona College,Main Campus,715 NORTH AVE,NEW ROCHELLE,NY,108011890.0,2.0,Private nonprofit, 4-year or above,1798.0,2450.0,4248.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
191931002.0,Iona College,Rockland Campus,2 Blue Hill Plaza,Pearl River,NY,10965.0,2.0,Private nonprofit, 4-year or above,1798.0,2450.0,4248.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
191940001.0,Isabella G Hart School of Practical Nursing,Main Campus,333 Humboldt Street,ROCHESTER,NY,14610.0,8.0,Private nonprofit, less-than 2-year,15.0,82.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
191959001.0,Island Drafting and Technical Institute,Main Campus,128 BROADWAY RTE 110,AMITYVILLE,NY,117012704.0,6.0,Private for-profit, 2-year,120.0,18.0,138.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
191968001.0,Ithaca College,Main Campus,953 DANBY RD,ITHACA,NY,148507000.0,2.0,Private nonprofit, 4-year or above,2920.0,3974.0,6894.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
191968002.0,Ithaca College,Ithaca College London Center,35 Harrington Gardens, London SW7 4JU, England,London,NULL,n/a,2.0,Private nonprofit, 4-year or above,2920.0,3974.0,6894.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
191968003.0,Ithaca College,Ithaca College Communications Program/Los Angeles,3800 Barham Boulevard,Los Angeles,CA,90068.0,2.0,Private nonprofit, 4-year or above,2920.0,3974.0,6894.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
191968004.0,Ithaca College,Ith Coll Physical Therapy Program,100 Goodman St. South,Rochester,NY,14620.0,2.0,Private nonprofit, 4-year or above,2920.0,3974.0,6894.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
191986001.0,Jamestown Community College,Jamestown Campus,525 FALCONER ST,JAMESTOWN,NY,14701.0,4.0,Public, 2-year,1748.0,2276.0,4024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
191986002.0,Jamestown Community College,Cattaraugus County Campus,260 N. Union St. P.O. Box 5901,Olean,NY,147605901.0,4.0,Public, 2-year,1748.0,2276.0,4024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
192004001.0,Jamestown Business College,Main Campus,7 FAIRMOUNT AVE,JAMESTOWN,NY,147010429.0,3.0,Private for-profit, 4-year or above,84.0,245.0,329.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
192022001.0,Jefferson Community College,Main Campus,1220 COFFEEN ST,WATERTOWN,NY,13601.0,4.0,Public, 2-year,1268.0,2046.0,3314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
192040001.0,Jewish Theological Seminary of America,Main Campus,3080 BROADWAY,NEW YORK,NY,100274649.0,2.0,Private nonprofit, 4-year or above,247.0,263.0,510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
192110001.0,The Juilliard School,The Juilliard School,60 LINCOLN CTR PLZ,NEW YORK,NY,100236588.0,2.0,Private nonprofit, 4-year or above,520.0,460.0,980.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
192156001.0,Katharine Gibbs School-Melville,SBI Campus - an affiliate of Sanford-Brown,320 S SERVICE RD,MELVILLE,NY,11747.0,6.0,Private for-profit, 2-year,249.0,288.0,537.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
192165001.0,Kehilath Yakov Rabbinical Seminary,Main Campus,340  Illington Road,Ossining,NY,10562.0,2.0,Private nonprofit, 4-year or above,111.0,0.0,111.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
192192001.0,Keuka College,Main Campus,Central Avenue,KEUKA PARK,NY,14478.0,2.0,Private nonprofit, 4-year or above,421.0,1255.0,1676.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
192244001.0,Kol Yaakov Torah Center,Main Campus,29 W MAPLE AVE,MONSEY,NY,10952.0,2.0,Private nonprofit, 4-year or above,25.0,0.0,25.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
192271001.0,Laboratory Institute of Merchandising,Main Campus,12 E 53RD ST,New York,NY,100225268.0,3.0,Private for-profit, 4-year or above,86.0,1302.0,1388.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
192323001.0,Le Moyne College,Main Campus,1419 SALT SPRINGS RD,SYRACUSE,NY,132141399.0,2.0,Private nonprofit, 4-year or above,1279.0,2245.0,3524.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
192439001.0,Long Island University-Brooklyn Campus,Main Campus,UNIVERSITY PLAZA,BROOKLYN,NY,112015372.0,2.0,Private nonprofit, 4-year or above,2453.0,5845.0,8298.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
192448001.0,Long Island University-C W Post Campus,C. W. Post Campus,720 NORTHERN BLVD,BROOKVILLE,NY,115481300.0,2.0,Private nonprofit, 4-year or above,3352.0,8397.0,11749.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
192475001.0,Long Island College Hospital of Brooklyn School of Nursing,Main Campus,350 Henry Street, 7 Floor,BROOKLYN,NY,11201.0,5.0,Private nonprofit, 2-year,29.0,170.0,199.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
192484001.0,Long Island Beauty School Inc,Main Campus,173A FULTON AVE,HEMPSTEAD,NY,115503704.0,9.0,Private for-profit, less-than 2-year,3.0,140.0,143.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
192509001.0,Long Island Business Institute,Flushing Campus,136-18 39th Avenue, Fifth Floor,Flushing,NY,11354.0,6.0,Private for-profit, 2-year,148.0,485.0,633.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
192509002.0,Long Island Business Institute,Commack Campus,6500 Jericho Turnpike,Commack,NY,11725.0,6.0,Private for-profit, 2-year,148.0,485.0,633.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
192536001.0,Long Island College Hospital School of Radiologic Sciences,Main Campus / LONG ISLAND COLLEGE HOSPITAL,339 Hicks Street,BROOKLYN,NY,11201.0,5.0,Private nonprofit, 2-year,12.0,6.0,18.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
192554001.0,Long Island University-Rockland Campus,Rockland Graduate Campus,70 ROUTE 340,ORANGEBURG,NY,109622219.0,2.0,Private nonprofit, 4-year or above,145.0,421.0,566.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
192563001.0,Long Island University-Brentwood,Main Campus,100 SECOND AVENUE,BRENTWOOD,NY,117175300.0,2.0,Private nonprofit, 4-year or above,61.0,447.0,508.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
192624001.0,Machzikei Hadath Rabbinical College,Main Campus,5407 16TH AVE,BROOKLYN,NY,11204.0,2.0,Private nonprofit, 4-year or above,117.0,0.0,117.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
